City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
San Francisco,Pool,CANCELED,2019-10-15 20:23:22 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,37.864979,-122.2654009,,1970-01-01 00:00:00 +0000 UTC,37.8497483,-122.260637,"University Dr, Berkeley, CA 94720, US",0.00,0,USD
San Francisco,UberX,COMPLETED,2019-10-14 20:46:58 +0000 UTC,2019-10-14 20:52:16 +0000 UTC,37.86436,-122.26528,"2185 Dwight Way, Berkeley, CA 94704, USA",2019-10-14 21:01:55 +0000 UTC,37.87393,-122.25728,"University Dr, Berkeley, CA 94720, US",1.55,6.78,USD
San Francisco,UberX,COMPLETED,2019-10-12 01:34:05 +0000 UTC,2019-10-12 01:38:31 +0000 UTC,37.86435,-122.26528,"2185 Dwight Way, Berkeley, CA 94704, USA",2019-10-12 01:45:21 +0000 UTC,37.85996,-122.27754,"1613 Carleton St, Berkeley, CA 94703, USA",1.27,7.58,USD
San Francisco,UberX,COMPLETED,2019-10-08 16:24:30 +0000 UTC,2019-10-08 16:29:04 +0000 UTC,37.86428,-122.26495,"2185 Dwight Way, Berkeley, CA 94704, USA",2019-10-08 16:37:33 +0000 UTC,37.87397,-122.25711,"University Dr, Berkeley, CA 94720, US",1.77,6.95,USD
San Francisco,Pool: MATCHED,COMPLETED,2019-10-07 20:17:12 +0000 UTC,2019-10-07 20:24:51 +0000 UTC,37.86157,-122.26468,"2200 Carleton St, Berkeley, CA 94704, USA",2019-10-07 20:33:37 +0000 UTC,37.87387,-122.2575,"University Dr, Berkeley, CA 94720, US",1.69,4.34,USD
San Francisco,UberEATS Marketplace,COMPLETED,2019-10-05 18:44:03 +0000 UTC,2019-10-05 18:59:02 +0000 UTC,37.8645273,-122.2655217,,2019-10-05 18:59:02 +0000 UTC,37.8645273,-122.2655217,,0.37,14.05,USD
San Francisco,UberX,COMPLETED,2019-10-05 05:29:31 +0000 UTC,2019-10-05 05:35:31 +0000 UTC,37.85933,-122.28905,"2600 San Pablo Ave, Berkeley, CA 94702, US",2019-10-05 05:42:11 +0000 UTC,37.86454,-122.26534,"2185 Dwight Way, Berkeley, CA 94704, USA",1.80,7.23,USD
San Francisco,UberX,COMPLETED,2019-10-05 03:07:12 +0000 UTC,2019-10-05 03:11:56 +0000 UTC,37.86439,-122.26529,"2185 Dwight Way, Berkeley, CA 94704, USA",2019-10-05 03:20:28 +0000 UTC,37.85929,-122.28921,"Missouri Lounge, 2600 San Pablo Ave, Berkeley, CA 94702, United States",1.86,7.39,USD
San Francisco,UberX,CANCELED,2019-10-05 03:03:54 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Missouri Lounge, 2600 San Pablo Ave, Berkeley, CA 94702, United States",0.00,0,USD
San Francisco,Pool: MATCHED,COMPLETED,2019-10-03 16:15:17 +0000 UTC,2019-10-03 16:19:31 +0000 UTC,37.86511,-122.26571,"2424 Fulton St, Berkeley, CA 94704, USA",2019-10-03 16:28:29 +0000 UTC,37.87492,-122.25632,"2551 Hearst Ave, Berkeley, CA 94709, USA",1.41,4.72,USD
San Francisco,UberX,COMPLETED,2019-10-01 16:23:07 +0000 UTC,2019-10-01 16:27:01 +0000 UTC,37.8643178,-122.2649728,"2185 Dwight Way, Berkeley, CA 94704, USA",2019-10-01 16:40:33 +0000 UTC,37.8738765,-122.2574893,"University Dr, Berkeley, CA 94720, US",1.54,6.63,USD
San Francisco,UberEATS Marketplace,CANCELED,2019-09-27 17:53:58 +0000 UTC,2019-09-27 17:56:32 +0000 UTC,37.862593,-122.259037,,2019-09-27 17:56:32 +0000 UTC,37.862593,-122.259037,,0.38,0,USD
San Francisco,Pool: MATCHED,COMPLETED,2019-09-24 02:18:04 +0000 UTC,2019-09-24 02:27:19 +0000 UTC,37.86425,-122.26524,"Berkeley, CA 94704, USA",2019-09-24 02:41:37 +0000 UTC,37.80764,-122.27036,"1807 Telegraph Ave, Oakland, CA 94612, US",5.64,5.6,USD
San Francisco,UberX,COMPLETED,2019-09-23 03:35:01 +0000 UTC,2019-09-23 03:50:46 +0000 UTC,37.8088858,-122.1813314,"10000 Skyline Blvd, Oakland, CA 94619, US",2019-09-23 04:09:26 +0000 UTC,37.8645925,-122.2653543,"2185 Dwight Way, Berkeley, CA 94704, USA",9.78,17.23,USD
San Francisco,UberEATS Marketplace,COMPLETED,2019-09-21 19:09:06 +0000 UTC,2019-09-21 19:31:33 +0000 UTC,37.8645273,-122.2655217,,2019-09-21 19:31:33 +0000 UTC,37.8645273,-122.2655217,,0.40,15.23,USD
San Francisco,UberX,COMPLETED,2019-09-21 04:28:08 +0000 UTC,2019-09-21 04:30:27 +0000 UTC,37.83856,-122.26219,"5227 Telegraph Ave, Oakland, CA 94609, US",2019-09-21 04:39:49 +0000 UTC,37.86789,-122.25834,"2518 Durant Ave ste c, Berkeley, CA 94704, USA",2.30,7.87,USD
San Francisco,UberX,COMPLETED,2019-09-20 19:21:22 +0000 UTC,2019-09-20 19:25:41 +0000 UTC,37.8643734,-122.264788,"2185 Dwight Way, Berkeley, CA 94704, USA",2019-09-20 19:33:46 +0000 UTC,37.8739015,-122.2574419,"University Dr, Berkeley, CA 94720, US",1.53,7.87,USD
San Francisco,UberEATS Marketplace,COMPLETED,2019-09-19 18:52:43 +0000 UTC,2019-09-19 19:22:52 +0000 UTC,37.8645273,-122.2655217,,2019-09-19 19:22:52 +0000 UTC,37.8645273,-122.2655217,,0.37,15.29,USD
San Francisco,UberX,COMPLETED,2019-09-18 20:25:22 +0000 UTC,2019-09-18 20:27:33 +0000 UTC,37.8644237,-122.2653458,"2185 Dwight Way, Berkeley, CA 94704, USA",2019-09-18 20:34:53 +0000 UTC,37.8737917,-122.2575178,"University Dr, Berkeley, CA 94720, US",1.83,7.19,USD
San Francisco,UberX,COMPLETED,2019-09-17 16:29:11 +0000 UTC,2019-09-17 16:33:23 +0000 UTC,37.86448,-122.26531,"2185 Dwight Way, Berkeley, CA 94704, USA",2019-09-17 16:41:39 +0000 UTC,37.87379,-122.25747,"University Dr, Berkeley, CA 94720, US",1.84,7.15,USD
San Francisco,UberEATS Marketplace,COMPLETED,2019-09-12 19:45:29 +0000 UTC,2019-09-12 20:10:10 +0000 UTC,37.8675508,-122.2633533,,2019-09-12 20:10:10 +0000 UTC,37.8675508,-122.2633533,,0.38,14.67,USD
San Francisco,UberX,COMPLETED,2019-09-10 16:21:28 +0000 UTC,2019-09-10 16:24:09 +0000 UTC,37.8668895,-122.2657208,"2200 Durant Ave, Berkeley, 94704, US",2019-09-10 16:32:44 +0000 UTC,37.8739736,-122.2570404,"University Dr, Berkeley, CA 94720, US",1.72,7.63,USD
San Francisco,Express Pool: MATCHED,COMPLETED,2019-09-09 19:51:30 +0000 UTC,2019-09-09 20:01:26 +0000 UTC,37.8669894,-122.2658959,"2131 Durant Ave, Berkeley, CA 94704, USA",2019-09-09 20:10:11 +0000 UTC,37.8739762,-122.2572165,"University Dr, Berkeley, CA 94720, US",1.32,4.54,USD
San Francisco,UberX,COMPLETED,2019-09-07 05:03:14 +0000 UTC,2019-09-07 05:06:36 +0000 UTC,37.85167,-122.2773,"1535 Prince St, Berkeley, CA 94703, USA",2019-09-07 05:14:57 +0000 UTC,37.8679,-122.25831,"2518 Durant Ave ste c, Berkeley, CA 94704, USA",1.98,8.26,USD
San Francisco,UberX,COMPLETED,2019-09-07 02:58:11 +0000 UTC,2019-09-07 03:00:05 +0000 UTC,37.8643,-122.26509,"2185 Dwight Way, Berkeley, CA 94704, USA",2019-09-07 03:06:50 +0000 UTC,37.85174,-122.27714,"1535 Prince St, Berkeley, CA 94703, USA",1.85,7.68,USD
San Francisco,UberX,COMPLETED,2019-09-06 19:13:53 +0000 UTC,2019-09-06 19:16:58 +0000 UTC,37.86461,-122.26534,"2185 Dwight Way, Berkeley, CA 94704, USA",2019-09-06 19:23:58 +0000 UTC,37.87389,-122.25742,"University Dr, Berkeley, CA 94720, US",1.82,7.2,USD
San Francisco,UberX,COMPLETED,2019-09-04 23:19:31 +0000 UTC,2019-09-04 23:23:15 +0000 UTC,37.87374,-122.25659,UC Berkeley,2019-09-04 23:32:08 +0000 UTC,37.86459,-122.26533,"2185 Dwight Way, Berkeley, CA 94704, USA",1.57,7.61,USD
San Francisco,UberX,COMPLETED,2019-09-04 21:05:21 +0000 UTC,2019-09-04 21:09:50 +0000 UTC,37.86429,-122.26514,"2185 Dwight Way, Berkeley, CA 94704, USA",2019-09-04 21:16:36 +0000 UTC,37.87387,-122.2575,"University Dr, Berkeley, CA 94720, US",1.81,6.98,USD
San Francisco,UberX,COMPLETED,2019-09-02 00:18:38 +0000 UTC,2019-09-02 00:24:04 +0000 UTC,37.86443,-122.2653,"2185 Dwight Way, Berkeley, CA 94704, USA",2019-09-02 00:31:04 +0000 UTC,37.87222,-122.26748,"2118 University Ave, Berkeley, CA 94704, US",0.96,7.8,USD
San Francisco,UberX,COMPLETED,2019-08-30 16:39:04 +0000 UTC,2019-08-30 16:41:14 +0000 UTC,37.86555,-122.26743,"2417 Shattuck Ave, Berkeley, CA 94704, US",2019-08-30 16:48:43 +0000 UTC,37.87368,-122.25744,"University Dr, Berkeley, CA 94720, US",1.51,7.8,USD
San Francisco,UberX,COMPLETED,2019-08-28 03:50:33 +0000 UTC,2019-08-28 03:59:43 +0000 UTC,37.61554,-122.39021,"SFO Airport, San Francisco, CA 94128, US",2019-08-28 04:36:39 +0000 UTC,37.86466,-122.26534,"2185 Dwight Way, Berkeley, CA 94704, USA",23.84,49.69,USD
San Francisco,UberX,COMPLETED,2019-08-10 03:20:27 +0000 UTC,2019-08-10 03:22:36 +0000 UTC,37.867279,-122.2634149,"2301 Durant Ave, Berkeley, CA 94704, US",2019-08-10 03:25:33 +0000 UTC,37.8644893,-122.2653223,"2185 Dwight Way, Berkeley, CA 94704, US",0.54,6.24,USD
San Francisco,Express Pool: MATCHED,COMPLETED,2019-08-04 22:58:30 +0000 UTC,2019-08-04 23:04:16 +0000 UTC,37.8672437,-122.2633444,"2301 Durant Ave, Berkeley, CA 94704, US",2019-08-05 00:15:29 +0000 UTC,37.7373863,-122.4274432,"282 Chenery St, San Francisco, CA 94131, US",18.75,11.09,USD
San Francisco,UberX,COMPLETED,2019-08-02 16:09:47 +0000 UTC,2019-08-02 16:11:40 +0000 UTC,37.8673814,-122.2635763,"2301 Durant Ave, Berkeley, CA 94704, US",2019-08-02 16:16:44 +0000 UTC,37.8750126,-122.2603372,"121 Northgate Hall, Berkeley, CA 94720, US",0.94,7.01,USD
San Francisco,,UNFULFILLED,2019-08-02 16:06:28 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"121 Northgate Hall, Berkeley, CA 94720, US",0.00,0,USD
San Francisco,Express Pool: MATCHED,COMPLETED,2019-07-27 21:03:47 +0000 UTC,2019-07-27 21:13:27 +0000 UTC,37.86627,-122.2637,"2372 Ellsworth St, Berkeley, CA 94704, USA",2019-07-27 21:33:58 +0000 UTC,37.83228,-122.29323,"Emeryville, CA 94608, USA",4.07,4.38,USD
San Francisco,Express Pool,COMPLETED,2019-07-24 17:23:21 +0000 UTC,2019-07-24 17:30:01 +0000 UTC,37.86661,-122.26108,"2410 Channing Way, Berkeley, CA 94704, USA",2019-07-24 17:36:58 +0000 UTC,37.87387,-122.2575,"University Dr, Berkeley, CA 94720, US",1.14,3.81,USD
San Francisco,Express Pool,CANCELED,2019-07-24 17:23:09 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"University Dr, Berkeley, CA 94720, US",0.00,0,USD
San Francisco,Express Pool,CANCELED,2019-07-24 17:23:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"University Dr, Berkeley, CA 94720, US",0.00,0,USD
San Francisco,UberX,COMPLETED,2019-07-18 01:03:43 +0000 UTC,2019-07-18 01:07:26 +0000 UTC,37.86735,-122.26322,"2301 Durant Ave, Berkeley, CA 94704, US",2019-07-18 01:14:52 +0000 UTC,37.83474,-122.26304,"4721 Telegraph Ave, Oakland, CA 94609, US",2.51,7.68,USD
San Francisco,UberX,COMPLETED,2019-07-13 06:06:09 +0000 UTC,2019-07-13 06:12:45 +0000 UTC,37.8102802,-122.2691492,"2040 Telegraph Ave, Oakland, CA 94612, US",2019-07-13 06:28:42 +0000 UTC,37.867437,-122.258898,"2518 Durant Ave ste c, Berkeley, CA 94704, USA",4.58,9.01,USD
San Francisco,Express Pool,CANCELED,2019-07-13 06:05:20 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"2518 Durant Ave ste c, Berkeley, CA 94704, USA",0.00,0,USD
San Francisco,UberX,COMPLETED,2019-07-13 02:13:34 +0000 UTC,2019-07-13 02:16:11 +0000 UTC,37.86722,-122.26354,"2301 Durant Ave, Berkeley, CA 94704, US",2019-07-13 02:27:32 +0000 UTC,37.8138,-122.27043,"2301 Telegraph Ave, Oakland, CA 94612, US",4.63,8.13,USD
San Francisco,UberX,COMPLETED,2019-07-10 03:28:36 +0000 UTC,2019-07-10 03:32:19 +0000 UTC,37.81837,-122.26783,"Telegraph Ave & 29th St, Oakland, California 94609, US",2019-07-10 03:45:08 +0000 UTC,37.86755,-122.25894,"2518 Durant Ave ste c, Berkeley, CA 94704, USA",3.51,8.49,USD
San Francisco,UberX,COMPLETED,2019-07-01 21:03:06 +0000 UTC,2019-07-01 21:11:25 +0000 UTC,37.89885,-122.16547,"36 Charles Hill Cir, Orinda, CA 94563, US",2019-07-01 21:30:17 +0000 UTC,37.86756,-122.26361,"2301 Durant Ave, Berkeley, CA 94704, USA",9.45,14.68,USD
San Francisco,Express Pool,COMPLETED,2019-06-30 23:55:41 +0000 UTC,2019-07-01 00:06:56 +0000 UTC,37.8672499,-122.2631436,"2301 Durant Ave, Berkeley, CA 94704, US",2019-07-01 00:23:32 +0000 UTC,37.8987863,-122.1659295,"36 Charles Hill Cir, Orinda, CA 94563, USA",9.60,9.29,USD
San Francisco,Express Pool,CANCELED,2019-06-29 08:03:30 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"2367 Telegraph Ave, Berkeley, CA 94704, US",0.00,0,USD
San Francisco,Express Pool: MATCHED,COMPLETED,2019-06-29 01:33:06 +0000 UTC,2019-06-29 01:44:38 +0000 UTC,37.8673764,-122.2621039,"2301 Durant Ave, Berkeley, CA 94704, US",2019-06-29 02:05:19 +0000 UTC,37.8269073,-122.253309,"175 41st St, Oakland, CA 94611, USA",3.72,5.42,USD
San Francisco,Express Pool: MATCHED,COMPLETED,2019-06-28 06:56:11 +0000 UTC,2019-06-28 07:01:22 +0000 UTC,37.7762486,-122.4171643,Market Street NEMA Loading Zone Market Street,2019-06-28 07:39:26 +0000 UTC,37.8673539,-122.263519,"2301 Durant Ave, Berkeley, CA 94704, USA",18.83,37.59,USD
San Francisco,Express Pool,CANCELED,2019-06-28 06:42:06 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,37.7735982,-122.411827,,1970-01-01 00:00:00 +0000 UTC,37.7756638,-122.4166099,"2301 Ellsworth St, Berkeley, CA 94704, USA",0.00,3,USD
San Francisco,Express Pool: MATCHED,COMPLETED,2019-06-27 23:04:09 +0000 UTC,2019-06-27 23:12:48 +0000 UTC,37.79471,-122.39655,"Hyatt Regency San Francisco, 5 Embarcadero Center, San Francisco, CA 94111, USA",2019-06-27 23:23:05 +0000 UTC,37.80614,-122.41615,"555 North Point St, San Francisco, CA 94133, US",1.70,4.72,USD
San Francisco,UberX,COMPLETED,2019-06-23 08:10:26 +0000 UTC,2019-06-23 08:17:14 +0000 UTC,37.80654,-122.26981,"1633 Broadway, Oakland, CA 94612, US",2019-06-23 08:29:47 +0000 UTC,37.86721,-122.26353,"2301 Durant Ave, Berkeley, CA 94704, USA",4.93,11.34,USD
San Francisco,UberX,CANCELED,2019-06-23 08:09:22 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,37.8013,-122.27461,,1970-01-01 00:00:00 +0000 UTC,37.8013,-122.27461,"2301 Northgate Ave, Oakland, CA 94612, US",0.00,0,USD
San Francisco,UberX,COMPLETED,2019-06-21 15:12:14 +0000 UTC,2019-06-21 15:15:39 +0000 UTC,37.86739,-122.26351,"2301 Durant Ave, Berkeley, CA 94704, US",2019-06-21 15:22:17 +0000 UTC,37.87378,-122.25756,"University Dr, Berkeley, CA 94720, US",1.43,7.19,USD
San Francisco,UberX,COMPLETED,2019-06-19 20:35:04 +0000 UTC,2019-06-19 20:49:43 +0000 UTC,37.9043383,-122.2694659,"Wildcat Gorge Trl & Meadows Canyon Trl, Berkeley, California 94708, US",2019-06-19 21:03:14 +0000 UTC,37.867417,-122.2636092,"2301 Durant Ave, Berkeley, CA 94704, USA",2.93,10.74,USD
San Francisco,Express Pool: MATCHED,COMPLETED,2019-06-19 18:57:05 +0000 UTC,2019-06-19 19:04:58 +0000 UTC,37.86712,-122.26352,"2298 Durant Ave, Berkeley, CA 94704, USA",2019-06-19 19:22:09 +0000 UTC,37.90436,-122.26932,"600 Canon Dr, Berkeley, CA 94708, USA",3.51,4.61,USD
San Francisco,UberX,COMPLETED,2019-06-18 18:37:23 +0000 UTC,2019-06-18 18:42:53 +0000 UTC,37.86727,-122.26313,"2301 Durant Ave, Berkeley, CA 94704, US",2019-06-18 18:49:32 +0000 UTC,37.87251,-122.24181,"Centennial Dr, Berkeley, CA 94705, USA",1.62,8.14,USD
San Francisco,UberX,COMPLETED,2019-06-17 20:19:08 +0000 UTC,2019-06-17 20:26:14 +0000 UTC,37.8921373,-122.2511058,"Hillview Rd & Woodside Rd, Berkeley, California 94708, US",2019-06-17 20:37:13 +0000 UTC,37.8673962,-122.2635758,"2301 Durant Ave, Berkeley, CA 94704, USA",2.83,9.24,USD
San Francisco,UberX,CANCELED,2019-06-17 20:14:16 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,37.8785166,-122.2668658,,1970-01-01 00:00:00 +0000 UTC,37.8793949,-122.2613525,"Lake Anza Rd, Berkeley, CA 94708, USA",0.00,0,USD
San Francisco,UberX,COMPLETED,2019-06-17 19:03:50 +0000 UTC,2019-06-17 19:08:24 +0000 UTC,37.8673096,-122.2634409,"2301 Durant Ave, Berkeley, CA 94704, US",2019-06-17 19:17:38 +0000 UTC,37.8793851,-122.2459784,"Centennial Dr, Berkeley, CA, USA",2.48,8.86,USD
San Francisco,UberX,COMPLETED,2019-06-14 20:40:55 +0000 UTC,2019-06-14 20:45:56 +0000 UTC,37.8717726,-122.2721652,"1885 University Ave, Berkeley, CA 94703, US",2019-06-14 20:50:34 +0000 UTC,37.8673975,-122.2635065,"2301 Durant Ave, Berkeley, CA 94704, USA",1.20,7.2,USD
San Francisco,UberX,COMPLETED,2019-06-14 17:40:18 +0000 UTC,2019-06-14 17:44:09 +0000 UTC,37.8673782,-122.2633657,"2301 Durant Ave, Berkeley, CA 94704, US",2019-06-14 17:56:15 +0000 UTC,37.86266,-122.3004851,"Bolivar Dr & Berkley Aquatic Park, Berkeley, California 94710, US",2.66,9.07,USD
San Francisco,UberX,COMPLETED,2019-06-11 20:06:49 +0000 UTC,2019-06-11 20:11:53 +0000 UTC,37.8434571,-122.2516959,"College Ave & Ocean View Dr, Oakland, California 94618, US",2019-06-11 20:25:29 +0000 UTC,37.8987142,-122.1659967,"36 Charles Hill Cir, Orinda, CA 94563, USA",7.31,11.74,USD
San Francisco,Express Pool: MATCHED,COMPLETED,2019-06-10 03:58:46 +0000 UTC,2019-06-10 04:10:59 +0000 UTC,37.86803,-122.25699,"2590 Durant Ave, Berkeley, CA 94704, US",2019-06-10 04:28:38 +0000 UTC,37.89879,-122.16589,"36 Charles Hill Cir, Orinda, CA 94563, USA",8.01,8.62,USD
San Francisco,UberX,COMPLETED,2019-06-09 01:34:33 +0000 UTC,2019-06-09 01:42:58 +0000 UTC,37.89884,-122.16592,"36 Charles Hill Cir, Orinda, CA 94563, US",2019-06-09 01:56:23 +0000 UTC,37.83463,-122.26306,"4721 Telegraph Ave, Oakland, CA 94609, US",8.14,13.89,USD
San Francisco,Express Pool: MATCHED,COMPLETED,2019-06-08 15:22:32 +0000 UTC,2019-06-08 15:32:47 +0000 UTC,37.8672556,-122.2634421,"2301 Durant Ave, Berkeley, CA 94704, US",2019-06-08 15:50:42 +0000 UTC,37.8988246,-122.1659684,"36 Charles Hill Cir, Orinda, CA 94563, USA",8.29,9.05,USD
San Francisco,Express Pool: MATCHED,COMPLETED,2019-06-07 22:21:22 +0000 UTC,2019-06-07 22:27:23 +0000 UTC,37.86636,-122.26304,"Ellsworth Parking Structure, Berkeley, CA 94704, USA",2019-06-07 22:58:14 +0000 UTC,37.80737,-122.25904,"568 Bellevue Ave, Oakland, CA 94610, US",6.97,5.76,USD
San Francisco,Express Pool: MATCHED,COMPLETED,2019-06-06 05:14:59 +0000 UTC,2019-06-06 05:24:27 +0000 UTC,37.8060324,-122.4099732,"2130 Stockton St, San Francisco, CA 94133, USA",2019-06-06 05:55:36 +0000 UTC,37.8678353,-122.2587151,"2518 Durant Ave ste c, Berkeley, CA 94704, USA",13.91,15.14,USD
San Francisco,Express Pool: MATCHED,COMPLETED,2019-06-05 21:38:30 +0000 UTC,2019-06-05 21:50:53 +0000 UTC,37.8645737,-122.2628093,"2302 Dwight Way, Berkeley, CA 94704, USA",2019-06-05 22:43:32 +0000 UTC,37.8073833,-122.4088954,"12 North Point St, San Francisco, CA 94133, USA",14.78,18.37,USD
San Francisco,Express Pool,DRIVER_CANCELED,2019-06-05 02:42:27 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,37.8626367605,-122.277812237,,1970-01-01 00:00:00 +0000 UTC,37.86544,-122.25596,"36 Charles Hill Cir, Orinda, CA 94563, USA",0.00,5,USD
San Francisco,Express Pool,COMPLETED,2019-06-03 05:13:37 +0000 UTC,2019-06-03 05:27:38 +0000 UTC,37.8642424,-122.2629856,"2491 Ellsworth St, Berkeley, CA 94704, USA",2019-06-03 05:43:00 +0000 UTC,37.8988348,-122.165959,"36 Charles Hill Cir, Orinda, CA 94563, USA",9.60,13.09,USD
San Francisco,UberX,COMPLETED,2019-06-03 00:54:06 +0000 UTC,2019-06-03 01:07:30 +0000 UTC,37.89885,-122.16547,"36 Charles Hill Cir, Orinda, CA 94563, US",2019-06-03 01:29:23 +0000 UTC,37.86848,-122.25913,"2495 Bancroft Way Rm 235, Berkeley, CA 94720, US",10.41,13.16,USD
San Francisco,UberX,COMPLETED,2019-06-02 07:00:24 +0000 UTC,2019-06-02 07:02:41 +0000 UTC,37.80406,-122.26742,"1501 Harrison St, Oakland, CA 94612, US",2019-06-02 07:18:02 +0000 UTC,37.86753,-122.2636,"2301 Durant Ave, Berkeley, CA 94704, USA",5.17,12.83,USD
San Francisco,UberX,COMPLETED,2019-06-02 00:53:40 +0000 UTC,2019-06-02 00:59:53 +0000 UTC,37.8666202,-122.2613505,"2301 Durant Ave, Berkeley, CA 94704, US",2019-06-02 01:19:10 +0000 UTC,37.8008442,-122.2763701,"722 Clay St, Oakland, CA 94607, US",6.28,15.15,USD
San Francisco,UberX,COMPLETED,2019-05-30 20:01:17 +0000 UTC,2019-05-30 20:14:04 +0000 UTC,37.89964,-122.24884,"Quarry Trail, Berkeley, CA 94708, USA",2019-05-30 20:27:25 +0000 UTC,37.87014,-122.26932,"2068 Center St, Berkeley, CA 94704, US",3.70,11.12,USD
San Francisco,Express Pool: MATCHED,COMPLETED,2019-05-28 23:21:50 +0000 UTC,2019-05-28 23:27:43 +0000 UTC,37.79274,-122.48309,"1504 Pershing Dr, San Francisco, CA 94129, US",2019-05-28 23:53:41 +0000 UTC,37.78108,-122.41541,"San Francisco, CA 94102, USA",5.26,11.39,USD
San Francisco,Express Pool: MATCHED,COMPLETED,2019-05-28 21:54:53 +0000 UTC,2019-05-28 22:04:06 +0000 UTC,37.78079,-122.41699,"San Francisco, CA 94102, USA",2019-05-28 22:26:36 +0000 UTC,37.80755,-122.47438,"Golden Gate Bridge Plz, San Francisco, CA 94129, US",4.95,8.15,USD
San Francisco,UberX,COMPLETED,2019-05-27 07:39:20 +0000 UTC,2019-05-27 07:51:44 +0000 UTC,37.7650848,-122.4201786,"2000 Mission St, San Francisco, CA 94110, US",2019-05-27 08:14:30 +0000 UTC,37.8675397,-122.2635708,"2301 Durant Ave, Berkeley, CA 94704, USA",13.61,35.88,USD
San Francisco,UberX,COMPLETED,2019-05-26 07:04:10 +0000 UTC,2019-05-26 07:04:21 +0000 UTC,37.8042289,-122.268055,"Broadway & 17th St, Oakland, California 94612, US",2019-05-26 07:07:22 +0000 UTC,37.8060517,-122.2701867,"2301 Durant Ave, Berkeley, CA 94704, USA",0.20,8.7,USD
San Francisco,UberX,COMPLETED,2019-05-26 07:01:52 +0000 UTC,2019-05-26 07:02:12 +0000 UTC,37.8081967,-122.26886,"1640 Broadway, Oakland, CA 94612, US",2019-05-26 07:03:19 +0000 UTC,37.8052467,-122.2697133,"2301 Durant Ave, Berkeley, CA 94704, USA",0.29,7.2,USD
San Francisco,UberX,COMPLETED,2019-05-24 04:34:15 +0000 UTC,2019-05-24 04:36:06 +0000 UTC,37.86789,-122.25832,"2518 Durant Ave ste c, Berkeley, CA 94704, USA",2019-05-24 04:43:27 +0000 UTC,37.83845,-122.26214,"5227 Telegraph Ave, Oakland, CA 94609, US",2.43,8.45,USD
San Francisco,UberX,COMPLETED,2019-05-23 16:59:24 +0000 UTC,2019-05-23 17:02:45 +0000 UTC,37.8716187,-122.2732433,"1885 University Ave, Berkeley, CA 94703, US",2019-05-23 17:08:47 +0000 UTC,37.8673292,-122.2634249,"2301 Durant Ave, Berkeley, CA 94704, USA",1.12,7.42,USD
San Francisco,Express Pool: MATCHED,COMPLETED,2019-05-19 19:42:03 +0000 UTC,2019-05-19 19:54:01 +0000 UTC,37.8663368,-122.2635077,"Ellsworth Parking Structure, Berkeley, CA 94704, USA",2019-05-19 20:26:21 +0000 UTC,37.8988223,-122.165917,"36 Charles Hill Cir, Orinda, CA 94563, USA",9.69,7.77,USD
San Francisco,Express Pool: MATCHED,COMPLETED,2019-05-03 04:00:10 +0000 UTC,2019-05-03 04:10:29 +0000 UTC,37.86707,-122.26582,"2131 Durant Ave, Berkeley, CA 94704, USA",2019-05-03 04:29:05 +0000 UTC,37.83833,-122.26225,"5227 Telegraph Ave, Oakland, 94609, US",4.31,2.91,USD
San Francisco,Pool: MATCHED,COMPLETED,2019-05-01 19:31:12 +0000 UTC,2019-05-01 19:37:58 +0000 UTC,37.8681,-122.26372,"2301 Durant Ave, Berkeley, CA 94704, US",2019-05-01 19:45:38 +0000 UTC,37.86954,-122.25213,"2299 Piedmont Ave, Berkeley, CA 94720, USA",1.50,3.12,USD
San Francisco,UberX,COMPLETED,2019-04-28 08:55:32 +0000 UTC,2019-04-28 09:10:19 +0000 UTC,37.77838,-122.40582,"1015 Folsom St, San Francisco, CA 94103, US",2019-04-28 09:31:54 +0000 UTC,37.86935,-122.25213,"2299 Piedmont Ave, Berkeley, CA 94720, USA",12.81,47.54,USD
